theta_sat,theta_res,vGn_alpha,vGn_n 
0.526546,0.073259,-0.876560,2.482377
0.396648,0.019639,-0.705487,1.584652
0.367731,0.090845,-0.567156,2.991952
0.506275,0.078240,-0.297189,1.608438
0.301909,0.056245,-0.096255,1.163177
0.311091,0.077747,-0.107516,1.446662
0.513916,0.016309,-0.083235,1.053488
0.533283,0.058670,-0.430042,2.963718
0.478002,0.016533,-0.413594,2.528825
0.511056,0.088792,-0.124762,2.758216
0.503198,0.099659,-0.365724,1.752931
0.444041,0.025241,-0.845261,2.836500
0.568567,0.081890,-0.209012,1.453707
0.494944,0.001684,-0.731301,2.629191
0.463781,0.025528,-0.568474,1.274679
0.531965,0.038958,-0.590455,1.217556
0.332466,0.059365,-0.781361,2.528340
0.307637,0.014127,-0.441689,2.504893
0.546504,0.053858,-0.553412,2.253726
0.319338,0.038348,-0.890314,2.231443
0.530777,0.076160,-0.045350,2.865967
0.538076,0.046694,-0.363165,2.908474
0.498190,0.011837,-0.746085,1.791708
0.472710,0.018130,-0.198579,2.142561
0.352877,0.080549,-0.574387,1.837761
0.336768,0.087582,-0.270304,1.514668
0.308744,0.092719,-0.024609,1.845431
0.577361,0.079204,-0.294259,1.297548
0.558344,0.054265,-0.718153,2.645679
0.583727,0.038526,-0.643113,1.650574
0.404334,0.003823,-0.698153,1.175903
0.486833,0.039657,-0.052011,1.522600
0.484005,0.096494,-0.205397,1.812140
0.566087,0.088996,-0.029122,2.656216
0.503471,0.083348,-0.305366,1.961265
0.486361,0.017887,-0.723204,2.271350
0.357612,0.013516,-0.680212,2.898256
0.390302,0.092073,-0.060888,1.875073
0.330345,0.048117,-0.085250,1.152146
0.531276,0.052741,-0.529620,2.187669
0.370458,0.043010,-0.292404,1.816926
0.444417,0.072247,-0.785237,1.321367
0.418665,0.029617,-0.169986,1.395080
0.324643,0.035048,-0.308470,1.748850
0.547958,0.072238,-0.340657,1.430449
0.458029,0.099240,-0.253392,1.306635
0.578154,0.086921,-0.801934,2.138649
0.478396,0.068241,-0.676686,1.206595
0.576743,0.092319,-0.573894,2.975366
0.483174,0.008165,-0.570295,2.750353
0.387476,0.025834,-0.207405,2.796713
0.565414,0.079886,-0.848232,2.169183
0.324797,0.077492,-0.136446,2.542602
0.565701,0.081078,-0.089063,2.574613
0.433763,0.089666,-0.270079,2.390278
0.339621,0.002714,-0.584434,1.878510
0.456194,0.084416,-0.687397,1.482551
0.562438,0.056255,-0.467096,2.043343
0.503115,0.093063,-0.690319,1.814823
0.506011,0.035578,-0.675226,2.577107
0.325016,0.060412,-0.091716,2.078310
0.356362,0.041925,-0.057502,2.762548
0.416015,0.082168,-0.898251,1.616595
0.426128,0.005878,-0.173507,2.740472
0.329397,0.062337,-0.529178,1.048853
0.463228,0.052043,-0.027653,1.933052
0.530157,0.054793,-0.140487,2.905731
0.592152,0.021423,-0.439096,1.146579
0.473797,0.091695,-0.808869,2.270760
0.433672,0.091430,-0.036227,2.630901
0.516079,0.055827,-0.629823,1.627355
0.513267,0.090487,-0.574455,2.323809
0.485072,0.075202,-0.465985,1.379058
0.418611,0.011280,-0.206488,2.561998
0.446373,0.030652,-0.750632,2.406934
0.321487,0.058763,-0.176115,1.537745
0.317566,0.031795,-0.236142,2.160156
0.541158,0.068296,-0.283473,1.947102
0.342227,0.058230,-0.839924,2.814794
0.361489,0.054029,-0.561808,2.690112
0.444238,0.044733,-0.233634,2.831457
0.414726,0.007655,-0.312390,1.585809
0.398319,0.014685,-0.990775,1.500053
0.553221,0.072094,-0.169552,1.049457
0.554168,0.032479,-0.358826,1.800659
0.518158,0.082785,-0.017961,1.248797
0.377344,0.051467,-0.194809,2.702514
0.418410,0.004198,-0.370356,2.167975
0.442940,0.029795,-0.973735,2.171555
0.368098,0.064589,-0.679250,1.764307
0.443851,0.095830,-0.825325,2.853803
0.571313,0.080659,-0.327353,2.216925
0.537096,0.019443,-0.855259,1.986705
0.444527,0.083479,-0.648942,2.793000
0.532671,0.019754,-0.039991,1.095626
0.311822,0.068643,-0.865622,1.518517
0.490539,0.027911,-0.015659,1.130905
0.583097,0.098331,-0.516435,1.600245
0.361572,0.073217,-0.727554,1.285713
0.566570,0.032998,-0.791352,1.856193
0.454695,0.050495,-0.028362,1.316952
0.588467,0.023625,-0.651712,1.560498
0.557029,0.083861,-0.147766,1.390144
0.473522,0.071367,-0.706490,1.209820
0.359120,0.003163,-0.827352,2.888054
0.390193,0.030555,-0.105861,1.483756
0.466823,0.009277,-0.994504,2.886490
0.475347,0.062136,-0.188163,2.147605
0.584189,0.078939,-0.390398,2.450105
0.497130,0.015196,-0.288720,2.965932
0.563287,0.053601,-0.495820,2.907844
0.418923,0.051814,-0.441801,2.323351
0.591538,0.085828,-0.693720,2.873564
0.451411,0.015761,-0.937869,2.892558
0.563570,0.013890,-0.793220,2.883034
0.541128,0.065854,-0.562101,2.316809
0.403410,0.093594,-0.663528,1.997155
0.300541,0.055621,-0.102026,1.373158
0.482983,0.060663,-0.963398,2.115957
0.362612,0.091679,-0.533243,2.520223
0.403975,0.056371,-0.154742,2.297370
0.400860,0.030834,-0.177978,1.497216
0.517583,0.052923,-0.750173,1.105086
0.495414,0.027880,-0.261612,1.821030
0.503947,0.084547,-0.547985,1.190526
0.330445,0.081141,-0.767352,2.546099
0.535202,0.073554,-0.678452,2.560969
0.547471,0.001210,-0.160373,1.182239
0.395767,0.090047,-0.479972,2.968711
0.568987,0.042743,-0.871163,2.676860
0.393449,0.029642,-0.898824,1.627664
0.570072,0.098397,-0.993310,2.149779
0.406884,0.082694,-0.794164,2.860480
0.578880,0.051501,-0.373618,2.213419
0.406506,0.065148,-0.059277,2.870598
0.379918,0.048714,-0.649189,2.155048
0.449892,0.054155,-0.984293,2.802200
0.343658,0.003792,-0.693449,2.695406
0.310612,0.068770,-0.319241,2.645027
0.352221,0.068578,-0.733254,2.427317
0.390219,0.022625,-0.964918,1.477330
0.391292,0.003479,-0.267940,2.426178
0.516517,0.036058,-0.286902,2.200691
0.445629,0.022658,-0.236926,2.791086
0.374877,0.025291,-0.657522,1.530368
0.477193,0.099039,-0.622023,1.603316
0.462999,0.024396,-0.960383,2.447849
0.407811,0.088895,-0.806807,1.023339
0.474777,0.071433,-0.199976,1.412610
0.371145,0.021404,-0.409391,2.363417
0.527335,0.023655,-0.296715,2.539568
0.445650,0.068880,-0.541316,2.540909
0.575769,0.051459,-0.867667,2.027945
0.356645,0.050978,-0.495215,2.299812
0.349576,0.034807,-0.767784,1.913411
0.460185,0.085048,-0.654241,2.794525
0.389955,0.075141,-0.754217,2.587681
0.587682,0.068564,-0.683993,1.185183
0.421183,0.055447,-0.322847,1.629984
0.408127,0.062059,-0.617099,1.050046
0.522323,0.038204,-0.719648,1.324899
0.329006,0.063144,-0.732835,2.038927
0.452139,0.088186,-0.472467,1.385966
0.562319,0.099265,-0.470915,1.599033
0.412473,0.051323,-0.735473,2.954643
0.338874,0.040623,-0.178579,1.441274
0.420163,0.043600,-0.416253,1.949815
0.445406,0.029687,-0.058413,1.409567
0.422891,0.085662,-0.128106,1.885578
0.548179,0.015165,-0.220922,2.621596
0.575015,0.089190,-0.867212,1.609450
0.522284,0.029826,-0.507737,1.466343
0.510026,0.062999,-0.417838,2.696484
0.531619,0.041705,-0.767519,2.877044
0.374066,0.050534,-0.724810,2.546432
0.419046,0.031854,-0.932107,2.345328
0.480923,0.037065,-0.849295,1.995267
0.398780,0.079582,-0.094662,2.404188
0.542973,0.055371,-0.314356,2.330057
0.447733,0.089939,-0.879214,2.638245
0.594527,0.023702,-0.715323,2.399476
0.462543,0.015788,-0.124056,2.723278
0.420994,0.021130,-0.037275,2.516069
0.576375,0.081939,-0.014872,1.424241
0.446183,0.007006,-0.992414,2.558927
0.489949,0.026479,-0.327808,2.792137
0.419109,0.063484,-0.209647,1.350462
0.315269,0.043266,-0.879457,2.330903
0.596532,0.086710,-0.668728,1.579015
0.507414,0.087465,-0.459403,2.898510
0.410099,0.092677,-0.515758,1.769089
0.479609,0.032291,-0.534750,1.683137
0.306319,0.040457,-0.924238,2.403715
0.595789,0.082048,-0.957926,1.059369
0.455189,0.058322,-0.242879,2.719077
0.352441,0.006438,-0.097788,2.033740
0.433327,0.053886,-0.747927,2.550980
0.405711,0.002388,-0.563060,2.343067
0.421690,0.097171,-0.255987,1.608022
0.332166,0.086034,-0.270957,2.222139
0.419437,0.024725,-0.432229,2.601273
0.350349,0.014323,-0.538846,2.781125
0.402198,0.040225,-0.277113,1.553013
0.479885,0.043389,-0.895934,1.457329
0.407028,0.029928,-0.028065,1.804247
0.543439,0.019712,-0.899646,1.882419
0.510234,0.008453,-0.658406,2.432586
0.419578,0.087444,-0.208939,1.384497
0.589911,0.035635,-0.427397,2.358119
0.584946,0.007651,-0.799549,2.230332
0.445265,0.061799,-0.176293,1.513733
0.392402,0.036455,-0.411837,1.307608
0.571008,0.099620,-0.424133,2.612711
0.468040,0.064615,-0.856156,2.459198
0.404203,0.024088,-0.949706,1.697882
0.518691,0.059199,-0.773206,2.084597
0.460253,0.008630,-0.114093,2.559721
0.462479,0.070113,-0.812852,2.322827
0.426226,0.012915,-0.433349,1.742728
0.556895,0.097642,-0.339612,2.047172
0.396270,0.055533,-0.599691,1.293134
0.444493,0.064765,-0.333889,1.199504
0.569831,0.005747,-0.197478,1.331304
0.485496,0.009897,-0.241948,1.774020
0.440279,0.085577,-0.968587,1.849310
0.559002,0.007627,-0.199711,1.089104
0.448643,0.009831,-0.476167,1.770518
0.380497,0.003110,-0.861928,2.705627
0.471546,0.029472,-0.268703,1.153162
0.574316,0.072782,-0.443155,1.355665
0.527802,0.054425,-0.990655,1.376246
0.390054,0.014000,-0.976067,2.188212
0.382622,0.044070,-0.031763,1.580143
0.574439,0.023042,-0.169834,2.540515
0.409029,0.034254,-0.583227,1.232762
0.454328,0.065723,-0.360684,1.977717
0.484635,0.010940,-0.112522,1.689091
0.539765,0.009801,-0.424621,1.257001
0.571783,0.037615,-0.669897,2.355620
0.399569,0.004595,-0.159412,2.641073
0.457923,0.066531,-0.216221,2.923338
0.521561,0.045619,-0.082246,1.750809
0.435034,0.018866,-0.244954,1.367042
0.464502,0.089860,-0.147639,1.565644
0.301925,0.043366,-0.749307,1.145697
0.397366,0.095770,-0.389269,1.892759
0.539112,0.081407,-0.784755,1.443456
0.386047,0.086086,-0.496276,1.482142
0.380555,0.071754,-0.269290,2.874972
0.338954,0.093475,-0.109706,1.069645
0.476557,0.050733,-0.692422,2.703873
0.343209,0.041876,-0.993985,2.577708
0.361300,0.050355,-0.976780,1.659242
0.551204,0.037083,-0.700318,1.010855
0.591374,0.034639,-0.634441,2.427470
0.486929,0.006691,-0.128947,2.817284
0.547094,0.004506,-0.318163,1.269945
0.379866,0.076349,-0.891565,2.624809
0.349917,0.085885,-0.024244,1.856797
0.405149,0.004350,-0.946155,1.013968
0.546566,0.022348,-0.066221,2.234149
0.333397,0.054618,-0.372505,2.046613
0.529408,0.002681,-0.890577,2.147192
0.486320,0.038951,-0.341247,1.518087
0.319632,0.027266,-0.589996,1.760780
0.498838,0.076888,-0.047527,2.565630
0.342999,0.099006,-0.915020,1.516338
0.340186,0.048199,-0.051657,2.599538
0.368862,0.007149,-0.216409,1.288141
0.364628,0.048054,-0.406410,2.275934
0.542892,0.035479,-0.359699,1.925399
0.401814,0.046441,-0.035218,2.914062
0.508538,0.079387,-0.596635,2.923636
0.591360,0.013538,-0.854911,2.692748
0.304407,0.098530,-0.966512,1.886631
0.586805,0.094496,-0.310175,1.192100
0.482219,0.001229,-0.492133,2.852445
0.329466,0.019073,-0.315380,2.930882
0.564001,0.047577,-0.670549,1.575390
0.523955,0.095624,-0.790697,2.793887
0.510063,0.045968,-0.620073,1.426549
0.408826,0.056099,-0.012688,2.630656
0.535786,0.055430,-0.451503,2.643848
0.475590,0.078764,-0.124644,1.904858
0.402246,0.009961,-0.377236,1.302935
0.324120,0.002820,-0.674758,2.700012
0.523191,0.093054,-0.897740,1.661309
0.302971,0.071345,-0.071922,1.803989
0.521107,0.038723,-0.175826,2.535309
0.414334,0.059900,-0.482615,2.259359
0.517215,0.094458,-0.199543,1.003036
0.530473,0.083524,-0.581797,2.800547
0.400622,0.001256,-0.669636,2.994045
0.347390,0.009732,-0.309294,1.930345
0.341406,0.092844,-0.676794,2.760040
0.497839,0.068473,-0.358447,1.986216
0.412070,0.026023,-0.112294,1.547111
0.492588,0.007808,-0.488973,2.135181
0.461394,0.035159,-0.139533,1.472875
0.425759,0.074183,-0.796215,2.661379
0.546845,0.072473,-0.154045,1.193785
0.523484,0.012896,-0.828057,2.284219
0.508013,0.010141,-0.038525,1.184168
0.387298,0.041255,-0.628675,2.184048
0.483641,0.074915,-0.090556,2.789804
0.466725,0.042529,-0.457420,1.032588
0.561407,0.042167,-0.426643,1.711331
0.383129,0.009498,-0.980243,1.431357
0.572758,0.043002,-0.351296,2.057792
0.430534,0.044518,-0.748761,1.933800
0.597507,0.096956,-0.372043,1.403875
0.547249,0.090159,-0.080953,1.870245
0.366114,0.096870,-0.640982,1.442289
0.435249,0.063118,-0.342857,1.046783
0.466154,0.068168,-0.354663,1.722607
0.317821,0.003154,-0.629056,2.973252
0.588866,0.006886,-0.290532,2.198033
0.319454,0.071679,-0.523355,2.086805
0.450170,0.055901,-0.062079,2.179213
0.423944,0.085634,-0.931174,1.472735
0.442699,0.098841,-0.402053,2.682476
0.493472,0.065562,-0.554023,2.335443
0.344181,0.088686,-0.144434,1.777550
0.549890,0.028320,-0.204545,2.761176
0.304662,0.032501,-0.806254,2.916909
0.578318,0.083953,-0.098715,2.549984
0.428789,0.051895,-0.324388,2.696116
0.388716,0.027064,-0.948823,2.277542
0.495833,0.013586,-0.040623,1.644141
0.550623,0.051244,-0.920975,1.818189
0.419387,0.039548,-0.623231,1.771889
0.332835,0.091496,-0.213548,1.677323
0.374160,0.026394,-0.824189,2.327208
0.548462,0.046839,-0.446012,1.362399
0.594443,0.064486,-0.534325,2.783710
0.360741,0.053308,-0.869076,1.908175
0.513501,0.007700,-0.267698,1.695190
0.472004,0.002081,-0.413072,1.646321
0.441534,0.077145,-0.409642,2.288964
0.374325,0.016214,-0.275884,1.582278
0.483880,0.032872,-0.623430,1.501909
0.358854,0.067206,-0.207742,1.710362
0.428310,0.068747,-0.496435,2.402187
0.368246,0.026092,-0.804060,1.364079
0.387506,0.086215,-0.917903,2.671732
0.511983,0.069862,-0.164094,1.471897
0.427831,0.021293,-0.920017,1.970232
0.312810,0.069231,-0.601322,2.345763
0.411330,0.005107,-0.863181,2.689664
0.521169,0.073715,-0.722582,1.008707
0.472146,0.062098,-0.265311,1.196522
0.387990,0.045856,-0.052629,1.087239
0.331005,0.067047,-0.270039,1.556435
0.423256,0.055163,-0.874579,1.673453
0.499629,0.029198,-0.724894,1.346162
0.366664,0.037610,-0.545768,1.562652
0.376340,0.090910,-0.775433,2.780957
0.417901,0.096305,-0.595594,1.589554
0.596025,0.033379,-0.492230,1.535330
0.512093,0.032260,-0.641393,2.829141
0.305932,0.081057,-0.180449,1.591942
0.400709,0.083919,-0.302593,2.250576
0.559421,0.062382,-0.800246,1.584993
0.459966,0.079828,-0.429863,1.314124
0.373580,0.082872,-0.718958,1.471786
0.394369,0.024793,-0.152617,2.096248
0.437192,0.017556,-0.318031,1.127389
0.446752,0.039710,-0.961673,1.351101
0.484312,0.067307,-0.273800,2.931204
0.514693,0.072455,-0.681259,2.009560
0.360819,0.053469,-0.142078,1.842546
0.396766,0.053144,-0.110762,1.141797
0.339026,0.052070,-0.222165,2.924276
0.311565,0.012611,-0.142351,2.615160
0.581904,0.043466,-0.750091,2.086532
0.396527,0.041278,-0.827937,2.728502
0.575201,0.034525,-0.657067,2.062623
0.553354,0.033786,-0.263118,2.987188
0.386914,0.074004,-0.998078,1.447399
0.465087,0.039688,-0.101456,1.256968
0.579582,0.024844,-0.449941,1.913603
0.535326,0.077917,-0.243456,2.249251
0.341685,0.073368,-0.408592,2.346302
0.332551,0.072511,-0.122342,1.820591
0.421505,0.069925,-0.457267,2.419582
0.587199,0.052674,-0.965052,2.891392
0.304245,0.022293,-0.037972,1.706275
0.472347,0.021633,-0.099347,1.966684
0.523058,0.060952,-0.951819,2.548518
0.468684,0.044416,-0.868456,2.565834
0.449320,0.084690,-0.450685,2.077392
0.326731,0.043886,-0.505643,2.166337
0.481938,0.083569,-0.202885,1.464023
0.384018,0.069497,-0.643857,2.549702
0.348518,0.019989,-0.909212,1.855369
0.328455,0.093097,-0.161566,1.005296
0.462327,0.052367,-0.677611,2.225437
0.329575,0.054995,-0.609743,1.470763
0.567600,0.046146,-0.980194,1.275950
0.312660,0.083361,-0.862068,1.369608
0.426159,0.096853,-0.889936,2.499460
0.588129,0.046633,-0.190437,2.573763
0.484687,0.014623,-0.489972,2.821350
0.381838,0.065412,-0.459071,2.325682
0.433137,0.033712,-0.574992,2.300461
0.429500,0.020042,-0.323138,1.488572
0.489777,0.043121,-0.757412,2.693460
0.504132,0.048058,-0.542190,1.567363
0.561208,0.092954,-0.142779,1.289802
0.349718,0.007017,-0.468839,2.393126
0.323340,0.041235,-0.207873,1.438717
0.357837,0.053856,-0.763004,2.879777
0.586294,0.044372,-0.316007,2.518146
0.403672,0.087711,-0.466552,2.607874
0.525071,0.025878,-0.628123,2.243855
0.314529,0.061899,-0.268132,2.755532
0.539486,0.067244,-0.281434,2.367743
0.376434,0.056404,-0.924093,2.862924
0.585971,0.007583,-0.376300,1.335380
0.339946,0.091425,-0.164959,1.870978
0.522683,0.005561,-0.302662,2.260874
0.502740,0.045140,-0.325359,1.025861
0.401174,0.010423,-0.885347,2.797171
0.473145,0.026077,-0.318987,2.707954
0.357327,0.023135,-0.624115,1.994068
0.388456,0.022171,-0.659065,2.538564
0.421958,0.014741,-0.502131,1.260422
0.475879,0.049472,-0.655644,1.712210
0.549478,0.093300,-0.966723,1.429681
0.438262,0.024039,-0.958568,2.306226
0.585440,0.027028,-0.020659,2.035580
0.301977,0.085543,-0.197362,2.135925
0.368201,0.086227,-0.942452,2.771693
0.350585,0.007833,-0.699536,1.555682
0.543161,0.030583,-0.074320,1.624073
0.599966,0.019000,-0.683694,1.330545
0.363473,0.012550,-0.525478,2.598332
0.526759,0.032356,-0.311387,2.142852
0.317170,0.084379,-0.531174,1.827202
0.344256,0.019414,-0.676185,2.714091
0.440488,0.033055,-0.903799,1.765587
0.541218,0.068625,-0.055978,2.212931
0.511676,0.040074,-0.496497,2.398147
0.354223,0.019152,-0.291017,1.927232
0.435924,0.036434,-0.265477,2.554141
0.570154,0.022796,-0.672652,1.296891
0.540498,0.024283,-0.522601,1.098908
0.352662,0.054517,-0.553945,1.794582
0.563127,0.076792,-0.389432,2.665612
0.442724,0.077787,-0.056163,2.182648
0.400748,0.092698,-0.546456,1.931560
0.447095,0.033918,-0.150079,2.545006
0.307835,0.042851,-0.529667,1.037232
0.573667,0.076298,-0.498571,2.372482
0.382250,0.093686,-0.133136,1.099006
0.383694,0.038641,-0.394767,1.016108
0.302634,0.012212,-0.456580,2.497178
0.365462,0.031420,-0.419445,2.205891
0.405828,0.005046,-0.217411,2.477680
0.470562,0.035320,-0.135153,1.535941
0.441275,0.081581,-0.896360,2.173211
0.591598,0.036165,-0.315257,2.116408
0.435991,0.080446,-0.122001,1.914577
0.536584,0.093745,-0.470774,2.334351
0.520274,0.098671,-0.598777,1.106595
0.352338,0.049382,-0.898960,2.141670
0.313262,0.035026,-0.863233,2.942781
0.467391,0.080261,-0.512146,1.671856
0.421609,0.026420,-0.626505,2.154417
0.526653,0.026772,-0.298194,2.594070
0.403228,0.024384,-0.724697,1.852364
0.479707,0.071093,-0.050637,2.332887
0.334994,0.013366,-0.823278,2.768974
0.592805,0.005490,-0.685425,2.110894
0.379059,0.069535,-0.945214,2.741587
0.545976,0.070357,-0.431052,2.458778
0.413045,0.095486,-0.447148,1.782356
0.311721,0.084794,-0.867572,1.777230
0.579998,0.053218,-0.364754,2.759448
0.409518,0.037103,-0.130123,2.448083
0.536199,0.048496,-0.651063,2.117840
0.336273,0.002014,-0.020799,2.672141
0.435097,0.029883,-0.235769,2.457624
0.523137,0.035282,-0.789397,1.396537
0.308105,0.071399,-0.683861,2.197003
0.583175,0.079268,-0.720685,1.161884
0.387742,0.070828,-0.582562,1.063360
0.346860,0.001055,-0.598034,2.106493
0.342736,0.088102,-0.208304,1.553616
0.403263,0.057942,-0.504872,1.821365
0.454854,0.006178,-0.565507,2.076754
0.364657,0.022597,-0.200128,2.895294
0.511638,0.054775,-0.234866,1.717401
0.453837,0.019329,-0.551761,2.582510
0.391061,0.008327,-0.922492,2.939558
0.405083,0.027899,-0.476389,2.856580
0.354505,0.009846,-0.796894,1.350875
0.388676,0.082944,-0.061243,1.254544
0.461564,0.060184,-0.456025,1.539266
0.519960,0.073625,-0.412089,2.579121
0.553286,0.034988,-0.946757,1.967205
0.336685,0.015481,-0.960049,1.111830
0.445441,0.030629,-0.558889,1.150525
0.349811,0.017064,-0.949207,1.579416
0.463883,0.036907,-0.427851,2.346506
0.451301,0.078213,-0.222648,2.164996
0.492675,0.016714,-0.837376,1.008246
0.461173,0.016867,-0.575686,2.797660
0.382512,0.025021,-0.942872,2.773143
0.301571,0.004267,-0.514266,1.860859
0.540184,0.049990,-0.485426,1.469636
0.398156,0.047924,-0.828205,2.036031
0.342436,0.027472,-0.096178,1.902326
0.559635,0.078810,-0.991074,2.811513
0.371788,0.050505,-0.081888,2.608870
0.349491,0.044944,-0.653470,1.744037
0.572530,0.084633,-0.952377,1.691128
0.587336,0.050716,-0.110845,1.875477
0.472640,0.023414,-0.377505,2.932238
