theta_sat,theta_res,vGn_alpha,vGn_n 
0.389660,0.046694,-0.891073,2.908474
0.565482,0.011837,-0.745583,1.791708
0.493780,0.018130,-0.092797,2.142561
0.390046,0.080549,-0.985644,1.837761
0.584604,0.087582,-0.950649,1.514668
0.413704,0.092719,-0.490598,1.845431
0.521930,0.079204,-0.979803,1.297548
0.540678,0.054265,-0.081624,2.645679
0.494273,0.038526,-0.453611,1.650574
0.484777,0.003823,-0.765243,1.175903
0.450498,0.039657,-0.707624,1.522600
0.374149,0.096494,-0.313947,1.812140
0.445271,0.088996,-0.565489,2.656216
0.465075,0.083348,-0.836017,1.961265
0.596295,0.017887,-0.704136,2.271350
0.382914,0.013516,-0.166616,2.898256
0.458174,0.092073,-0.235605,1.875073
0.555419,0.048117,-0.064773,1.152146
0.545746,0.052741,-0.232575,2.187669
0.471000,0.043010,-0.684032,1.816926
0.312830,0.072247,-0.448282,1.321367
0.366456,0.029617,-0.652240,1.395080
0.394290,0.035048,-0.724703,1.748850
0.347738,0.072238,-0.917836,1.430449
0.469452,0.099240,-0.845378,1.306635
0.568725,0.086921,-0.055893,2.138649
0.481859,0.068241,-0.824064,1.206595
0.353433,0.092319,-0.540634,2.975366
0.376713,0.008165,-0.742079,2.750353
0.499837,0.025834,-0.875277,2.796713
0.333752,0.079886,-0.492147,2.169183
0.309679,0.077492,-0.905575,2.542602
0.409603,0.081078,-0.356704,2.574613
0.474329,0.089666,-0.510666,2.390278
0.391715,0.002714,-0.994642,1.878510
0.584372,0.084416,-0.801270,1.482551
0.390590,0.056255,-0.760395,2.043343
0.409165,0.093063,-0.786911,1.814823
0.523838,0.035578,-0.699095,2.577107
0.365516,0.060412,-0.201512,2.078310
0.300156,0.041925,-0.216705,2.762548
0.360293,0.082168,-0.367548,1.616595
0.462432,0.005878,-0.332749,2.740472
0.528329,0.062337,-0.427906,1.048853
0.337870,0.052043,-0.180149,1.933052
0.589796,0.054793,-0.809572,2.905731
0.398544,0.021423,-0.638927,1.146579
0.316056,0.091695,-0.083725,2.270760
0.546653,0.091430,-0.100380,2.630901
0.530613,0.055827,-0.322039,1.627355
0.481097,0.090487,-0.257995,2.323809
0.520048,0.075202,-0.268769,1.379058
0.482293,0.011280,-0.390442,2.561998
0.446977,0.030652,-0.203698,2.406934
0.556639,0.058763,-0.974820,1.537745
0.359867,0.031795,-0.089845,2.160156
0.412281,0.068296,-0.149941,1.947102
0.429606,0.058230,-0.067466,2.814794
0.321685,0.054029,-0.650463,2.690112
0.546977,0.044733,-0.619974,2.831457
0.380074,0.007655,-0.391566,1.585809
0.440820,0.014685,-0.021581,1.500053
0.575735,0.072094,-0.100436,1.049457
0.526234,0.032479,-0.845642,1.800659
0.415224,0.082785,-0.640069,1.248797
0.344699,0.051467,-0.567811,2.702514
0.508381,0.004198,-0.503872,2.167975
0.332748,0.029795,-0.402190,2.171555
0.454531,0.064589,-0.188292,1.764307
0.441631,0.095830,-0.780869,2.853803
0.456468,0.080659,-0.706049,2.216925
0.427653,0.019443,-0.697595,1.986705
0.530673,0.083479,-0.856821,2.793000
0.348850,0.019754,-0.030336,1.095626
0.435106,0.068643,-0.526219,1.518517
0.357857,0.027911,-0.503688,1.130905
0.480212,0.098331,-0.806301,1.600245
0.419017,0.073217,-0.177826,1.285713
0.567839,0.032998,-0.088026,1.856193
0.520993,0.050495,-0.564765,1.316952
0.434640,0.023625,-0.939522,1.560498
0.540417,0.083861,-0.779005,1.390144
0.535621,0.071367,-0.965124,1.209820
0.354605,0.003163,-0.947381,2.888054
0.431152,0.030555,-0.756777,1.483756
0.323299,0.009277,-0.147332,2.886490
0.416202,0.062136,-0.659896,2.147605
0.463899,0.078939,-0.558244,2.450105
0.477115,0.015196,-0.485380,2.965932
0.503361,0.053601,-0.403096,2.907844
0.357135,0.051814,-0.139853,2.323351
0.407519,0.085828,-0.043920,2.873564
0.597763,0.015761,-0.044567,2.892558
0.413085,0.013890,-0.252314,2.883034
0.561664,0.065854,-0.702635,2.316809
0.397949,0.093594,-0.865663,1.997155
0.441664,0.055621,-0.528805,1.373158
0.573493,0.060663,-0.879808,2.115957
0.543615,0.091679,-0.647769,2.520223
0.569442,0.056371,-0.440549,2.297370
0.451960,0.030834,-0.371588,1.497216
0.567623,0.052923,-0.877630,1.105086
0.407534,0.027880,-0.966341,1.821030
0.423276,0.084547,-0.573361,1.190526
0.412646,0.081141,-0.699633,2.546099
0.308033,0.073554,-0.244465,2.560969
0.433405,0.001210,-0.111815,1.182239
0.319299,0.090047,-0.254442,2.968711
0.314830,0.042743,-0.136182,2.676860
0.594641,0.029642,-0.777245,1.627664
0.300327,0.098397,-0.868409,2.149779
0.415915,0.082694,-0.582696,2.860480
0.463752,0.051501,-0.168866,2.213419
0.546788,0.065148,-0.491349,2.870598
0.531278,0.048714,-0.584049,2.155048
0.301783,0.054155,-0.383675,2.802200
0.358988,0.003792,-0.150127,2.695406
0.301648,0.068770,-0.181729,2.645027
0.306308,0.068578,-0.291917,2.427317
0.384656,0.022625,-0.423992,1.477330
0.532508,0.003479,-0.179678,2.426178
0.460748,0.036058,-0.648913,2.200691
0.558786,0.022658,-0.513217,2.791086
0.487764,0.025291,-0.177448,1.530368
0.397191,0.099039,-0.687461,1.603316
0.450194,0.024396,-0.218226,2.447849
0.353578,0.088895,-0.103905,1.023339
0.492647,0.071433,-0.721144,1.412610
0.493078,0.021404,-0.338782,2.363417
0.556258,0.023655,-0.968029,2.539568
0.320911,0.068880,-0.153596,2.540909
0.522367,0.051459,-0.556274,2.027945
0.366828,0.050978,-0.241792,2.299812
0.371428,0.034807,-0.642256,1.913411
0.346406,0.085048,-0.721500,2.794525
0.573794,0.075141,-0.639778,2.587681
0.586861,0.068564,-0.984867,1.185183
0.518180,0.055447,-0.852305,1.629984
0.427426,0.062059,-0.136518,1.050046
0.469329,0.038204,-0.435919,1.324899
0.471750,0.063144,-0.566242,2.038927
0.377347,0.088186,-0.336104,1.385966
0.448139,0.099265,-0.579429,1.599033
0.543370,0.051323,-0.523972,2.954643
0.574262,0.040623,-0.402296,1.441274
0.345389,0.043600,-0.545968,1.949815
0.402127,0.029687,-0.381967,1.409567
0.318616,0.085662,-0.541866,1.885578
0.457678,0.015165,-0.889643,2.621596
0.311090,0.089190,-0.795955,1.609450
0.313720,0.029826,-0.553788,1.466343
0.431840,0.062999,-0.040480,2.696484
0.311962,0.041705,-0.131827,2.877044
0.489700,0.050534,-0.115898,2.546432
0.320391,0.031854,-0.421320,2.345328
0.473209,0.037065,-0.486643,1.995267
0.570079,0.079582,-0.442039,2.404188
0.463589,0.055371,-0.738497,2.330057
0.407570,0.089939,-0.354851,2.638245
0.314347,0.023702,-0.921648,2.399476
0.361192,0.015788,-0.849533,2.723278
0.512975,0.021130,-0.634833,2.516069
0.481401,0.081939,-0.224527,1.424241
0.574386,0.007006,-0.665140,2.558927
0.367524,0.026479,-0.482893,2.792137
0.511641,0.063484,-0.980563,1.350462
0.457988,0.043266,-0.278396,2.330903
0.546216,0.086710,-0.401681,1.579015
0.322800,0.087465,-0.694471,2.898510
0.582860,0.092677,-0.247792,1.769089
0.315510,0.032291,-0.739611,1.683137
0.583518,0.040457,-0.481424,2.403715
0.509206,0.082048,-0.063544,1.059369
0.560277,0.058322,-0.350649,2.719077
0.521903,0.006438,-0.229471,2.033740
0.383241,0.053886,-0.389342,2.550980
0.525999,0.002388,-0.697744,2.343067
0.410015,0.097171,-0.294722,1.608022
0.598635,0.086034,-0.141455,2.222139
0.497304,0.024725,-0.352819,2.601273
0.457754,0.014323,-0.172310,2.781125
0.572207,0.040225,-0.393626,1.553013
0.568615,0.043389,-0.555514,1.457329
0.598778,0.029928,-0.447812,1.804247
0.581494,0.019712,-0.784959,1.882419
0.403861,0.008453,-0.484138,2.432586
0.354414,0.087444,-0.161878,1.384497
0.576871,0.035635,-0.302698,2.358119
0.447338,0.007651,-0.298098,2.230332
0.396483,0.061799,-0.036700,1.513733
0.314884,0.036455,-0.075052,1.307608
0.361219,0.099620,-0.416386,2.612711
0.373809,0.064615,-0.479865,2.459198
0.485942,0.024088,-0.871905,1.697882
0.539316,0.059199,-0.992805,2.084597
0.404444,0.008630,-0.811012,2.559721
0.436887,0.070113,-0.182529,2.322827
0.578863,0.012915,-0.396136,1.742728
0.319543,0.097642,-0.893702,2.047172
0.435634,0.055533,-0.491756,1.293134
0.473404,0.064765,-0.245123,1.199504
0.338250,0.005747,-0.364870,1.331304
0.450706,0.009897,-0.088127,1.774020
0.490453,0.085577,-0.662458,1.849310
0.357503,0.007627,-0.246963,1.089104
0.510529,0.009831,-0.856857,1.770518
0.478385,0.003110,-0.654055,2.705627
0.330703,0.029472,-0.468476,1.153162
0.429102,0.072782,-0.497155,1.355665
0.457230,0.054425,-0.957629,1.376246
0.498179,0.014000,-0.118971,2.188212
0.471985,0.044070,-0.122548,1.580143
0.390973,0.023042,-0.116251,2.540515
0.554971,0.034254,-0.288564,1.232762
0.506016,0.065723,-0.151146,1.977717
0.324293,0.010940,-0.510141,1.689091
0.380191,0.009801,-0.970579,1.257001
0.534792,0.037615,-0.153651,2.355620
0.586549,0.004595,-0.660872,2.641073
0.340627,0.066531,-0.775773,2.923338
0.468626,0.045619,-0.401867,1.750809
0.402316,0.018866,-0.056502,1.367042
0.359076,0.089860,-0.113608,1.565644
0.329244,0.043366,-0.195314,1.145697
0.350992,0.095770,-0.496230,1.892759
0.375911,0.081407,-0.368580,1.443456
0.428471,0.086086,-0.808976,1.482142
0.549537,0.071754,-0.201896,2.874972
0.429769,0.093475,-0.266758,1.069645
0.329113,0.050733,-0.275623,2.703873
0.505575,0.041876,-0.247191,2.577708
0.494012,0.050355,-0.154871,1.659242
0.534404,0.037083,-0.312851,1.010855
0.309514,0.034639,-0.227692,2.427470
0.475175,0.006691,-0.738030,2.817284
0.484043,0.004506,-0.976786,1.269945
0.326937,0.076349,-0.457489,2.624809
0.326011,0.085885,-0.287067,1.856797
0.574205,0.004350,-0.957172,1.013968
0.582611,0.022348,-0.391814,2.234149
0.536309,0.054618,-0.089750,2.046613
0.403975,0.002681,-0.649319,2.147192
0.309394,0.038951,-0.686545,1.518087
0.520209,0.027266,-0.142487,1.760780
0.310533,0.076888,-0.466208,2.565630
0.374495,0.099006,-0.289729,1.516338
0.481641,0.048199,-0.015873,2.599538
0.509357,0.007149,-0.147751,1.288141
0.491216,0.048054,-0.076524,2.275934
0.372830,0.035479,-0.842203,1.925399
0.550535,0.046441,-0.178807,2.914062
0.468747,0.079387,-0.351028,2.923636
0.427151,0.013538,-0.746759,2.692748
0.450591,0.098530,-0.129420,1.886631
0.330974,0.094496,-0.674772,1.192100
0.341546,0.001229,-0.200077,2.852445
0.447885,0.019073,-0.949254,2.930882
0.583220,0.047577,-0.452867,1.575390
0.361675,0.095624,-0.726516,2.793887
0.303868,0.045968,-0.499916,1.426549
0.415789,0.056099,-0.129934,2.630656
0.558584,0.055430,-0.278585,2.643848
0.319926,0.078764,-0.618410,1.904858
0.528944,0.009961,-0.619500,1.302935
0.381961,0.002820,-0.305645,2.700012
0.436600,0.093054,-0.782480,1.661309
0.592915,0.071345,-0.879924,1.803989
0.526367,0.038723,-0.510300,2.535309
0.425544,0.059900,-0.278173,2.259359
0.332554,0.094458,-0.292973,1.003036
0.448644,0.083524,-0.123012,2.800547
0.336327,0.001256,-0.029074,2.994045
0.587774,0.009732,-0.469256,1.930345
0.338375,0.092844,-0.441612,2.760040
0.439780,0.068473,-0.976578,1.986216
0.400920,0.026023,-0.851683,1.547111
0.353512,0.007808,-0.784055,2.135181
0.544831,0.035159,-0.978539,1.472875
0.343393,0.074183,-0.102506,2.661379
0.483559,0.072473,-0.820859,1.193785
0.485722,0.012896,-0.389507,2.284219
0.439389,0.010141,-0.172136,1.184168
0.426022,0.041255,-0.668664,2.184048
0.324734,0.074915,-0.193403,2.789804
0.373880,0.042529,-0.742977,1.032588
0.404353,0.042167,-0.258267,1.711331
0.447308,0.009498,-0.862078,1.431357
0.577430,0.043002,-0.846131,2.057792
0.344142,0.044518,-0.594895,1.933800
0.454252,0.096956,-0.301171,1.403875
0.332099,0.090159,-0.990733,1.870245
0.433279,0.096870,-0.807773,1.442289
0.518046,0.063118,-0.975048,1.046783
0.511790,0.068168,-0.534251,1.722607
0.367551,0.003154,-0.518915,2.973252
0.592796,0.006886,-0.204467,2.198033
0.507172,0.071679,-0.329285,2.086805
0.497545,0.055901,-0.286153,2.179213
0.430997,0.085634,-0.539426,1.472735
0.303019,0.098841,-0.584962,2.682476
0.464418,0.065562,-0.344806,2.335443
0.557769,0.088686,-0.816399,1.777550
0.508621,0.028320,-0.378701,2.761176
0.587505,0.032501,-0.687850,2.916909
0.464473,0.083953,-0.703596,2.549984
0.563799,0.051895,-0.709179,2.696116
0.572713,0.027064,-0.404741,2.277542
0.592109,0.013586,-0.890136,1.644141
0.564669,0.051244,-0.810880,1.818189
0.342619,0.039548,-0.299584,1.771889
0.485543,0.091496,-0.707957,1.677323
0.485799,0.026394,-0.479825,2.327208
0.499086,0.046839,-0.406174,1.362399
0.493145,0.064486,-0.896931,2.783710
0.543167,0.053308,-0.367703,1.908175
0.598426,0.007700,-0.397282,1.695190
0.536607,0.002081,-0.942162,1.646321
0.543989,0.077145,-0.772548,2.288964
0.414677,0.016214,-0.466807,1.582278
0.380408,0.032872,-0.366127,1.501909
0.379491,0.067206,-0.621055,1.710362
0.510237,0.068747,-0.381660,2.402187
0.312303,0.026092,-0.212306,1.364079
0.345565,0.086215,-0.245971,2.671732
0.302395,0.069862,-0.616127,1.471897
0.434180,0.021293,-0.437011,1.970232
0.456986,0.069231,-0.039227,2.345763
0.489373,0.005107,-0.393247,2.689664
0.516202,0.073715,-0.014865,1.008707
0.382460,0.062098,-0.244567,1.196522
0.421442,0.045856,-0.732898,1.087239
0.464899,0.067047,-0.339668,1.556435
0.518971,0.055163,-0.398074,1.673453
0.504378,0.029198,-0.411928,1.346162
0.576650,0.037610,-0.259419,1.562652
0.534090,0.090910,-0.812882,2.780957
0.394380,0.096305,-0.868838,1.589554
0.487736,0.033379,-0.011044,1.535330
0.508139,0.032260,-0.876571,2.829141
0.523808,0.081057,-0.508004,1.591942
0.336276,0.083919,-0.763461,2.250576
0.570552,0.062382,-0.382705,1.584993
0.469286,0.079828,-0.477455,1.314124
0.373588,0.082872,-0.556945,1.471786
0.446728,0.024793,-0.415286,2.096248
0.573729,0.017556,-0.436394,1.127389
0.450940,0.039710,-0.115569,1.351101
0.315725,0.067307,-0.786506,2.931204
0.528594,0.072455,-0.201008,2.009560
0.554742,0.053469,-0.776330,1.842546
0.384875,0.053144,-0.945767,1.141797
0.436776,0.052070,-0.330552,2.924276
0.491864,0.012611,-0.944585,2.615160
0.385000,0.043466,-0.490392,2.086532
0.501351,0.041278,-0.829264,2.728502
0.388921,0.034525,-0.364969,2.062623
0.462839,0.033786,-0.393024,2.987188
0.343987,0.074004,-0.724822,1.447399
0.516604,0.039688,-0.609203,1.256968
0.351960,0.024844,-0.594890,1.913603
0.314553,0.077917,-0.854950,2.249251
0.355963,0.073368,-0.958057,2.346302
0.552323,0.072511,-0.217600,1.820591
0.339813,0.069925,-0.136804,2.419582
0.306774,0.052674,-0.244922,2.891392
0.405516,0.022293,-0.580452,1.706275
0.539436,0.021633,-0.829695,1.966684
0.445973,0.060952,-0.706577,2.548518
0.334498,0.044416,-0.560580,2.565834
0.472421,0.084690,-0.672300,2.077392
0.593035,0.043886,-0.422665,2.166337
0.517507,0.083569,-0.188820,1.464023
0.537992,0.069497,-0.892731,2.549702
0.532396,0.019989,-0.175596,1.855369
0.349022,0.093097,-0.014992,1.005296
0.375651,0.052367,-0.959352,2.225437
0.445434,0.054995,-0.932457,1.470763
0.321999,0.046146,-0.614447,1.275950
0.401262,0.083361,-0.892187,1.369608
0.531725,0.096853,-0.769616,2.499460
0.594177,0.046633,-0.906439,2.573763
0.587148,0.014623,-0.939959,2.821350
0.353078,0.065412,-0.842355,2.325682
0.489868,0.033712,-0.297049,2.300461
0.465245,0.020042,-0.699528,1.488572
0.341516,0.043121,-0.721621,2.693460
0.420456,0.048058,-0.725868,1.567363
0.492906,0.092954,-0.749511,1.289802
0.423527,0.007017,-0.900695,2.393126
0.456697,0.041235,-0.434125,1.438717
0.502028,0.053856,-0.393110,2.879777
0.338110,0.044372,-0.369826,2.518146
0.493592,0.087711,-0.972741,2.607874
0.534517,0.025878,-0.222585,2.243855
0.547942,0.061899,-0.230370,2.755532
0.339309,0.067244,-0.957419,2.367743
0.553407,0.056404,-0.173266,2.862924
0.320904,0.007583,-0.717534,1.335380
0.545612,0.091425,-0.550361,1.870978
0.465328,0.005561,-0.885025,2.260874
0.485214,0.045140,-0.249430,1.025861
0.437733,0.010423,-0.627554,2.797171
0.319724,0.026077,-0.274097,2.707954
0.312583,0.023135,-0.582087,1.994068
0.460291,0.022171,-0.586612,2.538564
0.363521,0.014741,-0.934719,1.260422
0.446594,0.049472,-0.610198,1.712210
0.558395,0.093300,-0.439616,1.429681
0.551763,0.024039,-0.966669,2.306226
0.505930,0.027028,-0.198671,2.035580
0.496620,0.085543,-0.541546,2.135925
0.343418,0.086227,-0.847194,2.771693
0.594972,0.007833,-0.432494,1.555682
0.350517,0.030583,-0.597773,1.624073
0.467575,0.019000,-0.699785,1.330545
0.314471,0.012550,-0.669311,2.598332
0.369701,0.032356,-0.023754,2.142852
0.398121,0.084379,-0.680046,1.827202
0.374322,0.019414,-0.876546,2.714091
0.554335,0.033055,-0.545368,1.765587
0.448227,0.068625,-0.545250,2.212931
0.414935,0.040074,-0.360188,2.398147
0.330934,0.019152,-0.428550,1.927232
0.523619,0.036434,-0.642774,2.554141
0.382256,0.022796,-0.983989,1.296891
0.584164,0.024283,-0.060178,1.098908
0.440767,0.054517,-0.825811,1.794582
0.490633,0.076792,-0.668595,2.665612
0.423087,0.077787,-0.848618,2.182648
0.547272,0.092698,-0.228199,1.931560
0.343633,0.033918,-0.386655,2.545006
0.464809,0.042851,-0.040236,1.037232
0.470651,0.076298,-0.578619,2.372482
0.404920,0.093686,-0.419622,1.099006
0.370846,0.038641,-0.160535,1.016108
0.429052,0.012212,-0.284438,2.497178
0.406733,0.031420,-0.288325,2.205891
0.435218,0.005046,-0.551105,2.477680
0.428838,0.035320,-0.621982,1.535941
0.542492,0.081581,-0.180245,2.173211
0.551583,0.036165,-0.620618,2.116408
0.417897,0.080446,-0.165895,1.914577
0.594839,0.093745,-0.844373,2.334351
0.301438,0.098671,-0.895916,1.106595
0.526728,0.049382,-0.614055,2.141670
0.472597,0.035026,-0.728471,2.942781
0.313329,0.080261,-0.249621,1.671856
0.426811,0.026420,-0.660227,2.154417
0.367309,0.026772,-0.991902,2.594070
0.308725,0.024384,-0.937386,1.852364
0.440270,0.071093,-0.585016,2.332887
0.331673,0.013366,-0.281781,2.768974
0.313063,0.005490,-0.219347,2.110894
0.378703,0.069535,-0.774337,2.741587
0.360864,0.070357,-0.134245,2.458778
0.395532,0.095486,-0.644690,1.782356
0.419715,0.084794,-0.223503,1.777230
0.494592,0.053218,-0.027311,2.759448
0.397779,0.037103,-0.480197,2.448083
0.366669,0.048496,-0.113694,2.117840
0.580672,0.002014,-0.632102,2.672141
0.447556,0.029883,-0.694808,2.457624
0.484006,0.035282,-0.979415,1.396537
0.306574,0.071399,-0.385462,2.197003
0.342281,0.079268,-0.367973,1.161884
0.563917,0.070828,-0.457199,1.063360
0.474778,0.001055,-0.204737,2.106493
0.525907,0.088102,-0.265645,1.553616
0.432292,0.057942,-0.657095,1.821365
0.486211,0.006178,-0.461628,2.076754
0.578488,0.022597,-0.166825,2.895294
0.302446,0.054775,-0.341456,1.717401
0.409904,0.019329,-0.744156,2.582510
0.528078,0.008327,-0.363760,2.939558
0.520002,0.027899,-0.345260,2.856580
0.576521,0.009846,-0.715476,1.350875
0.394040,0.082944,-0.450192,1.254544
0.385173,0.060184,-0.167115,1.539266
0.520116,0.073625,-0.590383,2.579121
0.338692,0.034988,-0.748764,1.967205
0.393060,0.015481,-0.230384,1.111830
0.363481,0.030629,-0.070913,1.150525
0.516679,0.017064,-0.650430,1.579416
0.328111,0.036907,-0.569223,2.346506
0.321272,0.078213,-0.059871,2.164996
0.504537,0.016714,-0.419203,1.008246
0.319599,0.016867,-0.363572,2.797660
0.458955,0.025021,-0.606817,2.773143
0.303455,0.004267,-0.301996,1.860859
0.586941,0.049990,-0.045715,1.469636
0.319741,0.047924,-0.784255,2.036031
0.555246,0.027472,-0.387927,1.902326
0.323423,0.078810,-0.362473,2.811513
0.337231,0.050505,-0.533677,2.608870
0.524007,0.044944,-0.011610,1.744037
0.385648,0.084633,-0.727678,1.691128
0.445538,0.050716,-0.175434,1.875477
0.505710,0.023414,-0.103161,2.932238
